name,rating,description,website_url,formatted_address,latitude,longitude,price_level
McDonald's,3.2,"Classic, long-running fast-food chain known for its burgers & fries.",https://www.mcdonalds.com/us/en-us/location/NY/BROOKLYN/1531-FULTON-ST/4346.html?cid=RF:YXT:GMB::Clicks,"1531 Fulton St, Brooklyn, NY 11216, USA",40.6800949,-73.9401206,PRICE_LEVEL_INEXPENSIVE
McDonald's,3.8,"Classic, long-running fast-food chain known for its burgers & fries.",https://www.mcdonalds.com/us/en-us/location/NY/NEW-YORK/160-BROADWAY/10528.html?cid=RF:YXT:GMB::Clicks,"160 Broadway, New York, NY 10038, USA",40.7094789,-74.01003639999999,PRICE_LEVEL_INEXPENSIVE
McDonald's,3.6,"Classic, long-running fast-food chain known for its burgers & fries.",https://www.mcdonalds.com/us/en-us/location/NY/BRONX/279-E-149TH-ST/33242.html?cid=RF:YXT:GMB::Clicks,"279 E 149th St, Bronx, NY 10451, USA",40.81743,-73.922245,PRICE_LEVEL_INEXPENSIVE
McDonald's,3.6,"Classic, long-running fast-food chain known for its burgers & fries.",https://www.mcdonalds.com/us/en-us/location/NY/BRONX/2870-3RD-AVE/5684.html?cid=RF:YXT:GMB::Clicks,"2870 Third Ave, Bronx, NY 10451, USA",40.81626010000001,-73.91705209999999,PRICE_LEVEL_INEXPENSIVE
McDonald's,3.8,"Classic, long-running fast-food chain known for its burgers & fries.",https://www.mcdonalds.com/us/en-us/location/NY/LONG-ISLAND-CITY/31-46-21ST-ST/22628.html?cid=RF:YXT:GMB::Clicks,"31-46 21st St, Long Island City, NY 11106, USA",40.7663813,-73.9310076,PRICE_LEVEL_INEXPENSIVE
McDonald's,3.8,"Classic, long-running fast-food chain known for its burgers & fries.",https://www.mcdonalds.com/us/en-us/location/NY/LONG-ISLAND-CITY/32-55-31ST-STREET/2179.html?cid=RF:YXT:GMB::Clicks,"32-55 31st St, Long Island City, NY 11106, USA",40.7606152,-73.92614619999999,PRICE_LEVEL_INEXPENSIVE
McDonald's,3.5,"Classic, long-running fast-food chain known for its burgers & fries.",https://www.mcdonalds.com/us/en-us/location/NY/FLUSHING/40-18-MAIN-STREET/2300.html?cid=RF:YXT:GMB::Clicks,"40-18 Main St, Flushing, NY 11354, USA",40.759056,-73.830133,PRICE_LEVEL_INEXPENSIVE
McDonald's,3.3,"Classic, long-running fast-food chain known for its burgers & fries.",https://www.mcdonalds.com/us/en-us/location/NY/BRONX/51-67-161ST-ST/5016.html?cid=RF:YXT:GMB::Clicks,"51-67 E 161st St, Bronx, NY 10451, USA",40.8280157,-73.9252853,PRICE_LEVEL_INEXPENSIVE
McDonald's,3.6,"Classic, long-running fast-food chain known for its burgers & fries.",https://www.mcdonalds.com/us/en-us/location/ny/bronx/597-99-grand-concourse/13508.html,"597 Grand Concourse, Bronx, NY 10451, USA",40.819858,-73.9269685,PRICE_LEVEL_INEXPENSIVE
McDonald's,3.4,"Classic, long-running fast-food chain known for its burgers & fries.",https://www.mcdonalds.com/us/en-us/location/NY/BROOKLYN/82-COURT-ST/4705.html?cid=RF:YXT:GMB::Clicks,"82 Court St, Brooklyn, NY 11201, USA",40.6913854,-73.9917352,PRICE_LEVEL_INEXPENSIVE
McDonald's,3.4,"Classic, long-running fast-food chain known for its burgers & fries.",https://www.mcdonalds.com/us/en-us/location/NY/BRONX/86-E-167TH-ST/21653.html?cid=RF:YXT:GMB::Clicks,"86 E 167th St, Bronx, NY 10452, USA",40.8351298,-73.9198667,PRICE_LEVEL_INEXPENSIVE
Mei Lai Wah,4.4,"No-frills, cozy Chinese restaurant & bakery serving traditional buns, congee & rice noodle rolls.",http://meilaiwah.com/,"41 Mott St, New York, NY 10013, USA",40.7151726,-73.9989063,PRICE_LEVEL_INEXPENSIVE
Metro Diner,4.3,American comfort-food standards delivered in a traditional art deco-styled diner setting.,http://www.metrodiner.nyc/,"2641 Broadway #1, New York, NY 10025, USA",40.7974621,-73.9701451,PRICE_LEVEL_MODERATE
Metrograph,4.6,State-of-the-art cinema with an upscale American eatery & two bars evokes old-time Hollywood haunts.,http://metrograph.com/,"7 Ludlow St, New York, NY 10002, USA",40.715143,-73.9911467,PRICE_LEVEL_EXPENSIVE
Mia's Brooklyn Bakery,4.5,"Warm hangout offering signature desserts, some savory items, plus a coffee bar & an outdoor patio.",https://miasbrooklyn.com/?utm_source=google&utm_medium=organic&utm_campaign=brook_gbp_website_link,"139 Smith St, Brooklyn, NY 11201, USA",40.6870036,-73.9900524,PRICE_LEVEL_MODERATE
Milano Market,4.0,Established family-owned Italian sandwich shop offering hot prepared meals & imported groceries.,https://www.milanomarketnyc.com/,"1582 3rd Ave, New York, NY 10128, USA",40.7807599,-73.9528672,PRICE_LEVEL_MODERATE
Milk & Roses,4.2,"Italian meals are provided in an intimate library setting with a bar, live music & garden seating.",https://milkandrosesbk.com/,"35 Box St, Brooklyn, NY 11222, USA",40.7374258,-73.9550672,PRICE_LEVEL_MODERATE
Minetta Tavern,4.5,Celeb-magnet hot-ticket tavern with upper-end French bistro fare & reimagined vintage decor.,http://www.minettatavernny.com/,"113 MacDougal St, New York, NY 10012, USA",40.7299881,-74.0007016,PRICE_LEVEL_EXPENSIVE
Miriam Restaurant,4.4,Tel Aviv's Mediterranean flavors come to Park Slope via this Israeli eatery with a popular brunch.,http://parkslope.miriamrestaurant.com/,"79 5th Ave, Brooklyn, NY 11217, USA",40.680158,-73.9777381,PRICE_LEVEL_MODERATE
MISC,4.3,"Stylish, petite eatery serving an array of Vietnamese, Thai & Japanese dishes in a chill atmosphere.",http://www.miscbklyn.com/,"758 Franklin Ave, Brooklyn, NY 11238, USA",40.6726859,-73.9574014,PRICE_LEVEL_MODERATE
Mission Ceviche,4.6,Sit-down branch of a fast casual mini-chain serving Peruvian fare with a focus on ceviche.,https://www.missionceviche.com/,"1400 2nd Ave, New York, NY 10021, USA",40.7691005,-73.9578631,
Modern Bread and Bagel,4.3,"From-scratch brunch classics with global influences served in a cozy, light-filled space.",http://www.modernbreadandbagel.com/,"472 Columbus Ave, New York, NY 10024, USA",40.7844487,-73.9740089,PRICE_LEVEL_MODERATE
Mom's Kitchen & Bar,4.5,"Comfy neighborhood bistro offering burgers, all-day brunch, and other American bites, plus milkshakes.",https://www.eatatmomsnyc.com/,"33-01 31st Ave, Astoria, NY 11106, USA",40.7636111,-73.9216667,PRICE_LEVEL_MODERATE
Momo Crave,4.4,Funky little white-walled cafe with a modern vibe offering Nepalese comfort food at the counter.,https://momocrave.com/,"38-07 69th St, Woodside, NY 11377, USA",40.7468558,-73.8962592,PRICE_LEVEL_MODERATE
Momoya Upper West,4.3,This stylish sushi specialist serves traditional & inventive Japanese fare amid eye-catching decor.,http://momoyanyc.com/,"427 Amsterdam Ave, New York, NY 10024, USA",40.784053,-73.9774448,PRICE_LEVEL_MODERATE
Monkey Bar,4.5,Retro murals & swanky furnishings fill this exclusive American eatery with a powerful clientele.,https://nycmonkeybar.com/,"60 E 54th St, New York, NY 10022, USA",40.7598982,-73.9732046,PRICE_LEVEL_EXPENSIVE
Mottley Kitchen,4.7,"Laid-back cafe with a rooftop deck, plus breakfast & lunch fare, including vegan & veggie options.",http://www.mottleykitchen.com/,"402 E 140th St, Bronx, NY 10454, USA",40.8101505,-73.9216761,PRICE_LEVEL_INEXPENSIVE
Mountain House East Village,4.6,"Group-friendly destination for homey Sichuan dishes, many of which are made with chili's, and pots of tea.",https://www.szechuanmountainhouse.com/,"23 St Marks Pl, New York, NY 10003, USA",40.7291176,-73.9885834,PRICE_LEVEL_MODERATE
Mountain House Flushing 川山甲,4.6,Group-friendly destination for homey Sichuan dishes (many made with chiles) & pots of tea.,https://www.szechuanmountainhouse.com/,"39-16 Prince St g03, Flushing, NY 11354, USA",40.7591981,-73.8324437,PRICE_LEVEL_MODERATE
Muse Thai,4.7,Contemporary-style eatery serving Thai-style small plates & classic entrees such as drunken noodles.,https://musebklyn.com/,"689 Washington Ave, Brooklyn, NY 11238, USA",40.6766315,-73.9633989,PRICE_LEVEL_MODERATE
Nan Xiang Soup Dumplings - Flushing,4.5,"Soup dumplings star at this budget-friendly Shanghainese eatery, along with noodle soup & dim sum.",https://nanxiangxiaolongbao.com/?utm_source=gbp&utm_medium=organic&utm_campaign=flushing,"39-16 Prince St #104, Flushing, NY 11354, USA",40.7595751,-73.8324134,PRICE_LEVEL_INEXPENSIVE
Neptune Diner II,4.1,This classic diner open 24/7 serves breakfast-to-dinner American food & has an outdoor seating area.,http://neptunedinerbk.net/,"699 Classon Ave, Brooklyn, NY 11238, USA",40.6764324,-73.9591867,PRICE_LEVEL_INEXPENSIVE
New York Food Court,4.2,Bustling food court with many stalls dispensing sweet & savory regional Chinese specialties.,http://www.nycfoodcourt.com/,"133-35 Roosevelt Ave, Flushing, NY 11354, USA",40.758683,-73.8331742,PRICE_LEVEL_INEXPENSIVE
Nice Matin,4.5,"Bustling French eatery with a Riviera vibe, outdoor seating, and a curated wine list.",https://nicematinnyc.com/,"201 W 79th St, New York, NY 10024, USA",40.783438,-73.97849149999999,PRICE_LEVEL_EXPENSIVE
Nikko Hibachi,4.4,"Chic, modern venue featuring creative sushi, classic Japanese entrees & meat grilled tableside.",http://www.nikkohibachiny.com/,"177-21 Union Tpke, Fresh Meadows, NY 11366, USA",40.7264665,-73.7902606,PRICE_LEVEL_MODERATE
Nitehawk Cinema,4.6,Movies screened with global fare & craft cocktails served at patrons' seats.,http://www.nitehawkcinema.com/,"136 Metropolitan Ave, Brooklyn, NY 11249, USA",40.7159722,-73.962575,PRICE_LEVEL_MODERATE
Nobody Told Me,4.5,"A playful craft cocktail list is paired with elevated, global snacks & mains in a casual setting.",http://nobodytoldme.nyc/,"951 Amsterdam Ave, New York, NY 10025, USA",40.8008064,-73.9651925,PRICE_LEVEL_MODERATE
Nobu Downtown,4.4,Famed Japanese-Peruvian fare in a landmark space with an artful lounge & downstairs dining room.,https://www.noburestaurants.com/downtown/home/?utm_source=google&utm_medium=Yext,"195 Broadway, New York, NY 10007, USA",40.7107732,-74.00958039999999,PRICE_LEVEL_VERY_EXPENSIVE
Noi Due Cafe,4.6,Kosher Italian fare & brick-oven pizzas are the focus of this eatery with indoor/outdoor seating.,http://www.noiduecafe.com/,"491 Columbus Ave, New York, NY 10024, USA",40.7849326,-73.97305949999999,PRICE_LEVEL_EXPENSIVE
Nonnas of the World Community,4.7,Convivial trattoria featuring real international grandmothers cooking on a rotating schedule.,http://www.enotecamaria.com/,"27 Hyatt St, Staten Island, NY 10301, USA",40.6420631,-74.0773315,PRICE_LEVEL_MODERATE
NR,4.6,Meiji-era-inspired ramen bar serving Japanese fare plus craft cocktails in antique drinking vessels,http://nr-nyc.com/,"339 E 75th St, New York, NY 10021, USA",40.7701183,-73.95497089999999,
O'Hara's Restaurant and Pub,4.6,"Both locals & visitors come for cold pints plus burgers, wings & bar food in a neighborhood spot.",https://oharasrestaurantandpub.site/,"120 Cedar St, New York, NY 10006, USA",40.7095008,-74.0126642,PRICE_LEVEL_MODERATE
Oasis Mediterranean Restaurant,4.2,"Roomy spot offering Middle Eastern favorites, plus many Yemeni dishes, for eat-in or takeout.",,"1907 White Plains Rd, Bronx, NY 10462, USA",40.8477323,-73.8675042,PRICE_LEVEL_MODERATE
OLIO E PIÙ,4.7,"Naples meets NYC at this trattoria with thin-crust pizza, Italian wines & ample sidewalk seating.",https://www.olioepiu.com/,"3 Greenwich Ave, New York, NY 10014, USA",40.7338208,-73.99979309999999,PRICE_LEVEL_MODERATE
Olive Garden Italian Restaurant,4.1,"Lively, family-friendly chain featuring Italian standards such as pastas & salads.",https://www.olivegarden.com/locations/ny/new-york/nyc-times-square/1451?cmpid=br:og_ag:ie_ch:loc_ca:OGGMB_sn:gmb_gt:new-york-ny-1451_pl:locurl_rd:1335,"2 Times Sq, New York, NY 10036, USA",40.75946,-73.9847861,PRICE_LEVEL_MODERATE
Oliver's Astoria,4.4,This low-key gastropub with old-timey touches offers rotating taps & a menu of elevated bar food.,http://oliversastoria.com/contact/,"37-19 Broadway at 38th Street, Astoria, NY 11103, USA",40.759588,-73.919761,PRICE_LEVEL_MODERATE
One World Observatory,4.7,"Observatory located on floors 100-102 of One World Trade Center, with exhibits & restaurants.",https://www.oneworldobservatory.com/?utm_source=googlebusiness&utm_medium=organic&utm_campaign=places,"117 West St, New York, NY 10007, USA",40.7130062,-74.013173,PRICE_LEVEL_EXPENSIVE
Oscar Wilde,4.3,"Elaborately designed, Victorian-style bistro with a long marble bar for cocktails and American bites.",http://oscarwildenyc.com/,"45 W 27th St, New York, NY 10001, USA",40.7451638,-73.99007209999999,PRICE_LEVEL_EXPENSIVE
Oxomoco,4.5,"Airy Mexican eatery offering wood-fired dishes plus ample tequila, mezcal cocktails, and a patio.",https://www.oxomoconyc.com/,"128 Greenpoint Ave, Brooklyn, NY 11222, USA",40.7298214,-73.95547599999999,PRICE_LEVEL_MODERATE
P.J. Clarke's On The Hudson,4.3,Burgers & other American comfort food in down-to-earth digs with a lively atmosphere.,http://pjclarkes.com/location/on-the-hudson/,"250 Vesey St, New York, NY 10281, USA",40.7137112,-74.0162387,PRICE_LEVEL_MODERATE
Papaye,4.0,Cash-only restaurant doling out traditional African dishes in an unassuming space with a TV.,http://papayenyc.com/,"196 McClellan St, Bronx, NY 10456, USA",40.8325638,-73.9177614,PRICE_LEVEL_MODERATE
Park Lane Hotel New York,4.0,"Airy quarters, some with Central Park views, in an upscale hotel with a chic restaurant & a bar.",https://www.parklanenewyork.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,"36 Central Park S South, New York, NY 10019, USA",40.7650735,-73.9752633,
Parrilla Latina,4.1,"No-frills corner option featuring Latin-style steaks, ribs & chicken in compact digs.",http://www.parrillalatinabronx.com/,"614 Melrose Ave, Bronx, NY 10455, USA",40.8176569,-73.916676,PRICE_LEVEL_INEXPENSIVE
Pastis,4.6,Theatrical evocation of Paris featuring bistro food & high-energy atmospherics from a chic crowd.,https://pastisnyc.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,"52 Gansevoort St, New York, NY 10014, USA",40.7392418,-74.007014,PRICE_LEVEL_EXPENSIVE
Peaches HotHouse,4.4,Casual eatery offering small and large plates of Southern comfort food with mason jar cocktails.,https://www.bcrestaurantgroup.com/location/peaches-hot-house-bed-stuy/,"415 Tompkins Ave, Brooklyn, NY 11216, USA",40.6833818,-73.9437578,PRICE_LEVEL_MODERATE
Peaches Lewis,4.3,Modern spin on Southern comfort food plus brunch & a full bar in a historic brownstone neighborhood.,https://www.bcrestaurantgroup.com/location/peaches-kitchen-bar/,"393 Lewis Ave, Brooklyn, NY 11233, USA",40.6817534,-73.9346851,PRICE_LEVEL_MODERATE
Pete's Tavern,4.4,"Oldest operating bar & restaurant in NYC since 1864, serving elevated American comfort food.",https://www.petestavern.com/?utm_source=google+&utm_medium=gbp&utm_campaign=homepage,"129 E 18th St, New York, NY 10003, USA",40.736528,-73.9866747,PRICE_LEVEL_MODERATE
Peter Luger Steak House,4.4,Cash-only steak icon where old-school waiters serve aged beef in a German beer hall setting.,https://peterluger.com/,"178 Broadway, Brooklyn, NY 11211, USA",40.7098774,-73.9625052,PRICE_LEVEL_VERY_EXPENSIVE
Peter Pan Donut & Pastry Shop,4.7,"Old-school bakery with counter seating for donuts & pastries, plus shakes & egg creams.",http://peterpandonuts.com/,"727 Manhattan Ave, Brooklyn, NY 11222, USA",40.72608340000001,-73.9523074,PRICE_LEVEL_INEXPENSIVE
Phayul,4.1,"Traditional Tibetan food, including vegetable & beef dumplings, is served at this homey restaurant.",,"37-65 74th St., Jackson Heights, NY 11372, USA",40.7471617,-73.89134899999999,PRICE_LEVEL_INEXPENSIVE
Piccola Cucina Osteria Siciliana,4.6,Simple Italian outpost serving salads & homestyle pastas along with an extensive wine list.,http://www.piccolacucinagroup.com/,"196 Spring St, New York, NY 10012, USA",40.7250308,-74.0032774,PRICE_LEVEL_MODERATE
Pier 76,4.3,"Pizza parlor with a patio serving thin-crust pies & other Italian-American eats, plus craft beers.",http://www.pier76si.com/,"76 Bay St #2511, Staten Island, NY 10301, USA",40.6401217,-74.0758298,PRICE_LEVEL_MODERATE
Pies 'n' Thighs,4.4,"Fried chicken headlines a menu of Southern specialties, including signature pies for dessert.",https://piesnthighs.com/?utm_source=google,"166 S 4th St, Brooklyn, NY 11211, USA",40.71117840000001,-73.9613777,PRICE_LEVEL_MODERATE
Pine Restaurant,4.5,"Longtime Italian eatery featuring a raw bar & classic entrees, including steak & seafood dishes.",http://fjpine.com/,"1913 Bronxdale Ave, Bronx, NY 10462, USA",40.8487296,-73.8622597,PRICE_LEVEL_MODERATE
Pio Pio 2,4.2,Casual Peruvian restaurant specializing in rotisserie chicken with homemade sauce.,https://www.piopio.com/,"84-02 Northern Blvd, Jackson Heights, NY 11372, USA",40.7555707,-73.883179,PRICE_LEVEL_MODERATE
Pollos a la Brasa Mario,4.3,"Laid-back, family-friendly Colombian restaurant serving roasted chicken & other classic dishes.",http://pollosmario.com/,"81-01 Roosevelt Ave, Jackson Heights, NY 11372, USA",40.7476956,-73.8847602,PRICE_LEVEL_MODERATE
Porto Salvo,4.6,"Cozy spot resembling an old port tavern offering Italian fare, local draft beers & outdoor seating.",https://portosalvonyc.com/?utm_source=google,"424 E 161st St, Bronx, NY 10451, USA",40.8236957,-73.9129382,PRICE_LEVEL_MODERATE
Prince Street Pizza,4.4,Square pies named for streets in the neighborhood nourish & amuse at this NoLita pizzeria.,https://locations.princestreetpizza.com/new-york,"27 Prince St, New York, NY 10012, USA",40.7230777,-73.9945444,PRICE_LEVEL_INEXPENSIVE
Prohibition,4.5,"Supper club with Jazz Age-themed decor, a long cocktail list & nightly live music performances.",http://prohibition.net/,"503 Columbus Ave, New York, NY 10024, USA",40.7852428,-73.972764,PRICE_LEVEL_MODERATE
Public Records,4.3,Hi-fi record bar with food & drink offerings plus an intimate performance space & vegan cafe.,http://publicrecords.nyc/,"233 Butler St, Brooklyn, NY 11217, USA",40.6822675,-73.98639829999999,
Radegast Hall & Biergarten,4.5,"Sprawling, boisterous beer hall offering brews, schnitzel & regularly scheduled live music.",http://www.radegasthall.com/,"113 N 3rd St, Brooklyn, NY 11249, USA",40.7166614,-73.96144939999999,PRICE_LEVEL_MODERATE
Raising Cane's Chicken Fingers,4.3,"Fast-food chain specializing in fried chicken fingers, crinkle-cut fries & Texas toast.",https://locations.raisingcanes.com/ny/new-york/124-west-125th-street,"124 W 125th St, New York, NY 10027, USA",40.8080395,-73.94688529999999,PRICE_LEVEL_INEXPENSIVE
